 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	11/28/2014 2:55:34 PM
StationID:	20141128_test
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)	Water Use (cfs)	Discharge + Water Use (cfs)
05/18/2006	615.401929665	8.76884805803	1.30540741625e-07	0.0	0.0	0.0	2.1645225527	2.16425334315	60.3280278146	0.0	0.0	0.822290517741	265.555776939	0.0	4.64170138889	620.043631054
05/19/2006	320.242800583	4.52768681014	0.000191061946882	3.00186485092e-05	0.000534755601307	0.0	2.4287410044	2.4287410044	61.6702598495	0.450790714568	0.0	6.04698736923	268.305763351	0.0	4.64170138889	324.884501972
05/20/2006	304.494595837	4.28093257251	0.00043303155253	0.016843092467	0.000776653709704	0.0	1.64480002334	1.64480002334	61.6702598495	1.21606112297	0.0	7.67531394027	267.383430288	0.0	4.64170138889	309.136297226
05/21/2006	314.141076697	4.47639812424	1.96596020698e-08	0.0	0.0	0.0	1.62502954398	1.62501960345	61.6205827774	0.0	0.0	1.57535247187	270.67744572	0.0	4.64170138889	318.782778086
05/22/2006	271.183438711	3.82950820072	0.000313889590455	0.00924914952233	0.000671779153414	0.0	1.55475374286	1.55475374286	61.6702598495	0.211178905142	0.0	6.46851027977	269.903589852	0.0	4.64170138889	275.8251401
05/23/2006	265.110871459	3.78850658123	1.42505653598e-08	0.0	0.0	0.0	1.3934042947	1.39312481042	60.2768555548	0.0	0.0	0.0	273.518031445	0.0	4.64170138889	269.752572848
05/24/2006	208.199568695	2.9844919793	6.46974666411e-13	0.0	0.0	0.0	1.71490741627	1.6952232619	58.5814797024	0.0	0.0	0.0	276.531622555	0.0	4.64170138889	212.841270084
05/25/2006	169.960231345	2.44646484483	2.93726044132e-17	0.0	0.0	0.0	2.52061137359	2.45664666463	56.1249553937	0.0	0.0	0.0	279.000479951	0.0	4.64170138889	174.601932733
05/26/2006	143.780648605	2.07882388677	1.3335141773e-21	0.0	0.0	0.0	3.05793876917	2.91765394041	53.2080700619	0.0	0.0	0.0	281.097291032	0.0	4.64170138889	148.422349994
05/27/2006	179.374233583	1.95118539781	0.00144405751932	0.509278644477	0.00214620532768	0.0	2.77141225113	2.77141225113	61.6702598495	2.25217575211	0.0	20.6698688138	276.417520106	0.0	4.64170138889	184.015934972
05/28/2006	173.373877533	2.46705356144	6.556010995e-08	0.0	0.0	0.0	3.23705569549	3.23640642023	58.4332041541	0.0	0.0	0.0	276.630735907	0.0	4.64170138889	178.015578922
05/29/2006	168.620899685	2.42965236673	2.97642438695e-12	0.0	0.0	0.0	3.59285822582	3.49728023699	54.9361417847	0.0	0.0	0.0	279.083457309	0.0	4.64170138889	173.262601074
05/30/2006	142.572125191	2.06678174969	1.35129458111e-16	0.0	0.0	0.0	4.20542806574	3.97010362025	50.9675144124	0.0	0.0	0.0	281.16878902	0.0	4.64170138889	147.21382658
05/31/2006	136.602819009	1.82388004006	0.00107460172254	0.0477466799948	0.00188367091337	0.0	4.21667830277	4.21667830277	61.6702598495	1.02523753707	0.0	18.9642987474	280.045516628	0.0	4.64170138889	141.244520398
06/01/2006	135.755200255	1.94039941925	4.87868427257e-08	0.0	0.0	0.0	3.91029162802	3.90950731981	57.7599682215	0.0	0.0	0.0	280.967001477	0.0	4.64170138889	140.396901644
06/02/2006	136.78031071	1.89720075634	0.000276760377907	0.0174830595833	0.00100916564615	0.0	3.91751770243	3.91751770243	61.6702598495	0.097403124846	0.0	10.3279158503	280.496187912	0.0	4.64170138889	141.422012099
06/03/2006	256.98675256	3.16488568773	0.000900342694387	0.418150781555	0.00174009653528	0.0	2.61538629975	2.61538629975	61.6702598495	0.308206543099	0.0	15.778552694	271.165787964	0.0	4.64170138889	261.628453948
06/04/2006	271.249310698	3.7892236754	0.000475784689091	0.019347856686	0.000809906863677	0.0	1.9510029076	1.9510029076	61.6702598495	0.579968671941	0.0	8.36023398805	268.877660772	0.0	4.64170138889	275.891012087
06/05/2006	260.314314438	3.69985492931	1.39876278103e-07	0.0	9.43280365609e-06	0.0	1.99031638191	1.99031638191	61.6702598495	0.0149656504646	0.0	2.0377633213	271.999358849	0.0	4.64170138889	264.956015827
06/06/2006	230.080977643	3.29747387009	6.35037320134e-12	0.0	0.0	0.0	2.41457030134	2.41408599922	59.2556895482	0.0	0.0	0.0	275.316375525	0.0	4.64170138889	234.722679032
06/07/2006	184.155951102	2.64947670829	2.88306497307e-16	0.0	0.0	0.0	2.58793908019	2.53663027203	56.7190427431	0.0	0.0	0.0	277.991926424	0.0	4.64170138889	188.797652491
06/08/2006	403.367277639	4.62722923984	0.00249608933907	0.991181937102	0.00271092359576	0.0	1.91232112997	1.91232112997	61.6702598495	0.673929789049	0.0	27.8709704371	263.351423489	0.0	4.64170138889	408.008979028
06/09/2006	417.848298203	5.86637018972	0.000580893983082	0.0148055239342	0.000884463573046	0.0	1.91747034205	1.91747034205	61.6702598495	1.45362871807	0.0	9.22204218322	262.776294726	0.0	4.64170138889	422.489999592
06/10/2006	497.030239265	7.00740272625	0.000716930446805	0.0210959893028	0.000969276467784	0.0	2.20464105484	2.20464105484	61.6702598495	0.470574485743	0.0	10.610640429	260.485192635	0.0	4.64170138889	501.671940654
06/11/2006	494.443720378	7.05729982	3.25485919296e-08	0.0	0.0	0.0	1.52523002944	1.52492410721	60.1450298201	0.0	0.0	0.0	267.148177075	0.0	4.64170138889	499.085421767
06/12/2006	318.021992019	4.54567462211	1.47770378747e-12	0.0	0.0	0.0	1.83665969762	1.81360609201	58.331279818	0.0	0.0	0.0	271.741286907	0.0	4.64170138889	322.663693408
06/13/2006	233.931202037	3.35723066135	6.70876481609e-17	0.0	0.0	0.0	2.79061156931	2.71402412325	55.6174482556	0.0	0.0	0.0	275.130780549	0.0	4.64170138889	238.572903425
06/14/2006	186.252014709	2.68450091889	3.04577451443e-21	0.0	0.0	0.0	3.18950912566	3.02950396256	52.5888813365	0.0	0.0	0.0	277.8393866	0.0	4.64170138889	190.893716098
06/15/2006	173.68741869	2.35469673621	0.000950553204223	0.0489166395487	0.00178308987844	0.0	2.75418766976	2.75418766976	61.6702598495	0.435291633712	0.0	16.382048728	276.155860352	0.0	4.64170138889	178.329120078
06/16/2006	175.845433641	2.50905383993	4.31550487072e-08	0.0	0.0	0.0	2.96224734098	2.96165319047	58.7080125086	0.0	0.0	0.0	278.247509864	0.0	4.64170138889	180.48713503
06/17/2006	152.574614504	2.18518042041	1.9592361802e-12	0.0	0.0	0.0	3.38734670687	3.36406650271	57.7745913166	0.0	0.0	2.43060873399	280.451421077	0.0	4.64170138889	157.216315893
06/18/2006	130.585204632	1.88954571967	8.89491849694e-17	0.0	0.0	0.0	3.63291775163	3.51651524414	54.2608782896	0.0	0.0	0.00238590358827	282.356311445	0.0	4.64170138889	135.226906021
06/19/2006	114.957053799	1.66646278486	4.03828675004e-21	0.0	0.0	0.0	4.88018954116	4.57892773301	49.683942487	0.0	0.0	0.0	284.035647162	0.0	4.64170138889	119.598755188
06/20/2006	99.2586779912	1.43375261851	1.00525374067e-05	0.0	0.000202019430956	0.0	4.4362860004	4.4362860004	50.5312029321	0.0176006155841	0.0	5.49312797656	285.286243117	0.0	4.64170138889	103.90037938
06/21/2006	94.7489165495	1.37351765782	4.563844922e-10	0.0	0.0	0.0	3.46805796679	3.14103098929	47.3926998752	0.0	0.0	0.0	286.651886813	0.0	4.64170138889	99.3906179384
06/22/2006	86.5883084133	1.25521826462	2.07198238906e-14	0.0	0.0	0.0	3.46514476223	3.04018736631	44.3560095465	0.0	0.0	0.0	287.915791889	0.0	4.64170138889	91.2300098021
06/23/2006	79.6640884265	1.15484204114	9.40678549324e-19	0.0	0.0	0.0	4.05740654571	3.51308299735	41.2993476718	0.0	0.0	0.451772308297	289.078308517	0.0	4.64170138889	84.3057898154
06/24/2006	78.4010720789	1.07550634279	0.000483361361428	0.0259582128682	0.00130954745414	0.0	3.25873327454	3.25873327454	48.4433964519	0.31732379551	0.0	12.1966490386	288.698812492	0.0	4.64170138889	83.0427734678
06/25/2006	81.0999093554	1.10583927575	0.000232008271642	0.0135116254522	0.000928465060085	0.0	3.06945724211	3.06945724211	53.0699999684	0.157632738357	0.0	8.85437624829	288.497624481	0.0	4.64170138889	85.7416107443
06/26/2006	1140.79445001	5.98386700948	0.00761841944978	9.99922131287	0.00415211198222	0.0	2.90292564156	2.90292564156	61.6702598495	1.37381105315	0.0	61.5833531763	255.885080219	0.0	4.64170138889	1145.4361514
06/27/2006	2568.06362467	25.701626697	0.0107791278342	10.6169399625	0.00123455711233	0.0	2.94764959572	2.94764959572	61.6702598495	4.25461772968	0.0	62.8392975287	235.650417926	0.0	4.64170138889	2572.70532606
06/28/2006	4509.54758333	53.9328096287	0.0113501472733	10.1500383575	0.0012429283704	0.0	3.05452397276	3.05452397276	61.6702598495	2.3704894117	0.0	65.8339827835	235.61619761	0.0	4.64170138889	4514.18928472
06/29/2006	2197.37211584	30.4614423634	0.00252018713004	0.578348475262	0.000913510235098	0.0	3.63746426437	3.63746426437	61.6702598495	0.284014596122	0.0	20.7529776878	247.808136829	0.0	4.64170138889	2202.01381723
06/30/2006	869.162337725	12.199628389	0.000275960135626	0.0	0.000399673240644	0.0	3.42744949061	3.42744949061	61.6702598495	0.212849501802	0.0	6.79484124142	256.683944471	0.0	4.64170138889	873.804039114
07/01/2006	641.504989722	9.09738253888	1.25285707746e-08	0.0	0.0	0.0	3.10295558141	3.10262768259	60.0353323653	0.0	0.0	1.46802809714	265.647486176	0.0	2.32085069444	643.825840417
07/02/2006	353.647660739	5.03878584082	5.68796233194e-13	0.0	0.0	0.0	3.66124240287	3.61201240079	56.4230654817	0.0	0.0	0.0	270.720027434	0.0	2.32085069444	355.968511433
07/03/2006	251.369557175	3.60667195995	2.58233090361e-17	0.0	0.0	0.0	3.88578779891	3.71728046931	52.7066650572	0.0	0.0	0.0	274.346448826	0.0	2.32085069444	253.690407869
07/04/2006	197.606509898	2.83960387857	1.17237641647e-21	0.0	0.0	0.0	4.03939666647	3.88757043599	50.8395551413	0.0	0.0	2.01936770458	277.199317217	0.0	2.32085069444	199.927360592
07/05/2006	158.330667499	2.24600442568	6.48183525936e-05	0.00420696216863	0.000503603949109	0.0	3.15076070297	3.15076070297	53.1076811209	0.0147761229453	0.0	5.98423005898	278.903738205	0.0	2.32085069444	160.651518193
07/06/2006	145.914234196	2.10158542153	2.94274865507e-09	0.0	0.0	0.0	3.26215584334	3.02830130484	50.0810211959	0.0	0.0	0.0	280.999227136	0.0	2.32085069444	148.23508489
07/07/2006	126.477384591	1.83026835873	1.33600582249e-13	0.0	0.0	0.0	2.8717409432	2.58941044488	47.4938119886	0.0	0.0	0.0	282.83631569	0.0	2.32085069444	128.798235286
07/08/2006	111.850922804	1.62135059833	6.06545705033e-18	0.0	0.0	0.0	3.40378424825	2.98948663694	44.5077222695	0.0	0.0	0.0	284.463159102	0.0	2.32085069444	114.171773498
07/09/2006	100.464635694	1.45631322754	2.75371324062e-22	0.0	0.0	0.0	3.466940327	2.94851585858	41.5636200279	0.0	0.0	0.0	285.923997934	0.0	2.32085069444	102.785486389
07/10/2006	91.2309363674	1.32246243562	1.2501838771e-26	0.0	0.0	0.0	3.80809952839	3.27806003915	39.1186423514	0.0	0.0	0.828453781817	287.250257719	0.0	2.32085069444	93.5517870618
07/11/2006	83.1640517398	1.1959776583	7.05265456689e-05	0.00131100721811	0.00052463170459	0.0	3.70444760093	3.70444760093	41.4959255295	0.0204750573615	0.0	6.67116550752	287.87728099	0.0	2.32085069444	85.4849024342
07/12/2006	80.1601075505	1.16197436971	3.20190021975e-09	0.0	0.0	0.0	4.15743461278	3.41509783512	38.087299525	0.0	0.0	0.0	289.02212111	0.0	2.32085069444	82.480958245
07/13/2006	85.6483880836	1.11094939655	0.000353446485427	0.0875052038447	0.00113199025467	0.0	3.16247733346	3.16247733346	43.9529328217	0.0437908560336	0.0	10.5675664265	288.717904723	0.0	2.32085069444	87.969238778
07/14/2006	76.0408979833	1.09812330182	1.60464456132e-08	0.0	0.0	0.0	3.2627374762	2.75758079037	41.1996380653	0.0	0.0	0.0	289.776324721	0.0	2.32085069444	78.3617486778
07/15/2006	70.6431484493	1.0240539385	7.28507503777e-13	0.0	0.0	0.0	4.26016649684	3.48700595804	37.7193514307	0.0	0.0	0.0	290.804201891	0.0	2.32085069444	72.9639991437
07/16/2006	66.5719620965	0.951811451669	8.83440787871e-05	0.0	0.000585018241609	0.0	3.58583213554	3.58583213554	40.4102489342	0.0337573882562	0.0	6.94244079878	291.122310808	0.0	2.32085069444	68.8928127909
07/17/2006	64.6136644104	0.936645280642	4.01081497187e-09	0.0	0.0	0.0	4.63047582279	3.75392630117	36.6639679398	0.0	0.0	0.0	292.028524186	0.0	2.32085069444	66.9345151048
07/18/2006	60.8619561124	0.882278916548	1.82090718013e-13	0.0	0.0	0.0	5.05646510117	3.90645757537	32.7677650027	0.0	0.0	0.0	292.914107988	0.0	2.32085069444	63.1828068069
07/19/2006	57.4085945228	0.832217625122	8.26690580821e-18	0.0	0.0	0.0	4.65891872508	3.4046503577	29.3744869428	0.0	0.0	0.0	293.749296545	0.0	2.32085069444	59.7294452173
07/20/2006	54.3311612288	0.787605938515	3.75316943046e-22	0.0	0.0	0.0	3.92360397748	2.71637961594	26.6691759732	0.0	0.0	0.0	294.539588195	0.0	2.32085069444	56.6520119233
07/21/2006	51.5709411474	0.74759269973	1.7039362853e-26	0.0	0.0	0.0	3.88588646069	3.63364381893	26.1817920307	0.0	0.0	3.14393015241	295.289620994	0.0	2.32085069444	53.8917918419
07/22/2006	51.1483979843	0.71684328945	0.000362719398439	0.024094275938	0.00114577882669	0.0	4.03060423877	4.03060423877	32.190740714	0.340198793479	0.0	11.5506150464	294.852927887	0.0	2.32085069444	53.4692486787
07/23/2006	128.365240531	0.814390603593	0.00212427238931	0.911555321592	0.00253374105252	0.0	3.19394814244	3.19394814244	50.0674549005	0.588513638472	0.0	26.4154546182	291.46298969	0.0	2.32085069444	130.686091226
07/24/2006	65.3686405423	0.912930441345	9.6441817271e-08	0.0	0.0	0.0	2.91539329715	2.62826224651	47.4413126679	0.0	0.0	0.0	291.788044582	0.0	2.32085069444	67.6894912368
07/25/2006	61.6277383264	0.893332751846	4.37845173027e-12	0.0	0.0	0.0	3.43819902864	3.01784394499	44.4267774175	0.0	0.0	0.0	292.687830661	0.0	2.32085069444	63.9485890209
07/26/2006	58.0787264814	0.841932122258	1.98781401023e-16	0.0	0.0	0.0	3.83123174236	3.25511794588	41.1764116467	0.0	0.0	0.0	293.535616332	0.0	2.32085069444	60.3995771758
07/27/2006	54.9245405836	0.79620779964	9.02466164451e-21	0.0	0.0	0.0	4.03549250422	3.30194565989	37.8807245873	0.0	0.0	0.0	294.337159621	0.0	2.32085069444	57.2453912781
07/28/2006	51.8216997151	0.751068312741	8.83329491974e-05	0.0	0.000584982825669	0.0	4.02109995401	4.02109995401	40.5714371969	0.0736123847555	0.0	7.3774779803	294.496150612	0.0	2.32085069444	54.1425504095
07/29/2006	56.7993163953	0.756887528525	0.00036874109065	0.0213658868235	0.00115463020218	0.0	3.50651445392	3.50651445392	46.6420581622	0.278910519171	0.0	11.1007129631	293.950924767	0.0	2.32085069444	59.1201670897
07/30/2006	54.6878141519	0.77413021683	1.67408196161e-08	0.0	0.0	0.0	4.15105607081	4.08579480437	46.2045134075	0.0	0.0	3.64773322849	294.449159364	0.0	2.32085069444	57.0086648464
07/31/2006	51.6710323711	0.749043661579	7.60032034736e-13	0.0	0.0	0.0	3.88541951735	3.36586631765	42.8427924538	0.0	0.0	0.0	295.203692838	0.0	2.32085069444	53.9918830656
08/01/2006	49.1661166499	0.712731415479	3.45054009943e-17	0.0	0.0	0.0	4.45874782351	3.72054015879	39.1284135251	0.0	0.0	0.0	295.921485146	0.0	2.32085069444	51.4869673444
08/02/2006	46.8958411938	0.679820607189	1.56654278157e-21	0.0	0.0	0.0	5.15376509818	4.11148176515	35.0259221116	0.0	0.0	0.0	296.605987204	0.0	2.32085069444	49.2166918882
08/03/2006	44.8284576176	0.649850999602	7.11209322531e-26	0.0	0.0	0.0	5.13377813369	3.87689321723	31.1601455426	0.0	0.0	0.0	297.26018222	0.0	2.32085069444	47.1493083121
08/04/2006	42.937728784	0.622442248826	3.22888532894e-30	0.0	0.0	0.0	4.68936115324	4.62253254336	30.9949719288	0.0	0.0	4.45675763521	297.886666971	0.0	2.32085069444	45.2585794784
08/05/2006	41.2017779094	0.59727722038	1.46591167145e-34	0.0	0.0	0.0	3.68275791782	3.0025827939	29.3291623539	0.0	0.0	1.33064907796	298.487716092	0.0	2.32085069444	43.5226286038
08/06/2006	39.6022153988	0.574089331444	6.65522869217e-39	0.0	0.0	0.0	3.56455887994	2.46545544492	26.8736631969	0.0	0.0	0.0	299.065333482	0.0	2.32085069444	41.9230660933
08/07/2006	37.5063583653	0.543706722658	2.38732956793e-07	0.0	3.1447523568e-05	0.0	3.39446042475	3.39446042475	27.0001348191	0.00246178221872	0.0	3.55221420585	299.583194081	0.0	2.32085069444	39.8272090597
08/08/2006	36.8440640484	0.534106081789	1.08384594704e-11	0.0	0.0	0.0	3.9810868245	2.64314204287	24.369203283	0.0	0.0	0.0	300.117943474	0.0	2.32085069444	39.1649147429
08/09/2006	35.5684295503	0.515613981072	4.9206529869e-16	0.0	0.0	0.0	3.13338300625	1.97752444166	22.4023050485	0.0	0.0	0.0	300.636504152	0.0	2.32085069444	37.8892802447
08/10/2006	34.3735894624	0.498293107976	2.23397299991e-20	0.0	0.0	0.0	3.39885507559	2.05770457336	20.3569901354	0.0	0.0	0.0	301.137575977	0.0	2.32085069444	36.6944401569
08/11/2006	33.2571275842	0.482108436316	1.01422217287e-24	0.0	0.0	0.0	3.44673195928	1.99032792739	18.3801782868	0.0	0.0	0.0	301.622309309	0.0	2.32085069444	35.5779782787
08/12/2006	32.2115326731	0.466951080158	4.6045615412e-29	0.0	0.0	0.0	2.81723809491	1.54683649219	16.8451793926	0.0	0.0	0.0	302.091744057	0.0	2.32085069444	34.5323833676
08/13/2006	31.2302274648	0.452725692883	2.09046770557e-33	0.0	0.0	0.0	2.70766614676	1.42407561369	15.4330992687	0.0	0.0	0.0	302.54682343	0.0	2.32085069444	33.5510781592
08/14/2006	30.3074274323	0.439348419709	9.49070870039e-38	0.0	0.0	0.0	2.95592689984	1.48896626541	13.9578770104	0.0	0.0	0.0	302.988405606	0.0	2.32085069444	32.6282781268
08/15/2006	30.9476881962	0.43666610819	0.000233376529418	0.0117304075063	0.000931103581984	0.0	3.56698942623	3.56698942623	18.6020903654	0.0927969203793	0.0	9.37207459291	302.362378257	0.0	2.32085069444	33.2685388906
08/16/2006	30.6608653933	0.444471985173	1.05952780438e-08	0.0	0.0	0.0	3.26527057728	1.80361604513	16.8120963743	0.0	0.0	0.0	302.715686206	0.0	2.32085069444	32.9817160878
08/17/2006	29.9535966744	0.434219149509	4.81024879001e-13	0.0	0.0	0.0	3.31321228076	1.74100050438	15.0857979156	0.0	0.0	0.0	303.152362552	0.0	2.32085069444	32.2744473689
08/18/2006	29.1039635411	0.421902532559	2.18384957207e-17	0.0	0.0	0.0	3.18669205875	1.5874219539	13.5133766746	0.0	0.0	0.0	303.576603729	0.0	2.32085069444	31.4248142356
08/19/2006	28.3015732414	0.410270766354	9.91466171837e-22	0.0	0.0	0.0	3.33804359508	1.57504009944	11.9549164532	0.0	0.0	0.0	303.989103076	0.0	2.32085069444	30.6224239359
08/20/2006	455.656320592	0.474555032453	0.00533815592018	6.02653073005	0.00365834024264	0.0	2.80470666869	2.80470666869	44.6122075932	1.54132760321	0.0	47.6555423901	297.88081211	0.0	2.32085069444	457.977171287
08/21/2006	43.1335858621	0.595691282431	2.42351903837e-07	0.0	0.0	0.0	3.37030506129	3.1579859594	43.3973987387	0.0	0.0	1.94147366748	296.925922981	0.0	2.32085069444	45.4544365565
08/22/2006	43.7412296785	0.634059597053	1.1002759412e-11	0.0	0.0	0.0	3.07412941163	2.58173371205	40.8196821062	0.0	0.0	0.0	297.566416357	0.0	2.32085069444	46.0620803729
08/23/2006	41.9328937373	0.607875763735	4.99524504499e-16	0.0	0.0	0.0	3.26647900648	2.66123313176	38.1635289497	0.0	0.0	0.0	298.180336101	0.0	2.32085069444	44.2537444317
08/24/2006	40.2716657687	0.583793948002	2.26783774189e-20	0.0	0.0	0.0	2.90541001305	2.28942471872	35.8793906021	0.0	0.0	0.0	298.76982019	0.0	2.32085069444	42.5925164631
08/25/2006	38.7385311259	0.561569023633	1.02959674195e-24	0.0	0.0	0.0	2.74922813137	2.17549353773	34.0244285051	0.0	0.0	0.315532116839	299.336757024	0.0	2.32085069444	41.0593818204
08/26/2006	84.1328717666	0.610431576787	0.00127496433274	0.538262857312	0.00203203496606	0.0	2.39762979074	2.39762979074	46.8040560199	0.114321618492	0.0	18.8840337411	296.881029161	0.0	2.32085069444	86.453722461
08/27/2006	50.339672463	0.643838223765	0.000317587221797	0.0148142720759	0.00107656749592	0.0	1.70271919793	1.70271919793	52.3106825154	0.356928505361	0.0	8.65264395603	296.388996466	0.0	2.32085069444	52.6605231574
08/28/2006	278.016406417	1.04235890104	0.00203454087008	2.78192899704	0.00248786494413	0.0	1.98268176233	1.98268176233	61.6702598495	0.334467246414	0.0	24.5283095529	287.157759913	0.0	2.32085069444	280.337257111
08/29/2006	95.5872343617	1.2872975812	0.000128900738512	0.0	0.000444832711162	0.0	2.96719015019	2.96719015019	61.6702598495	0.275321125134	0.0	5.82685712214	285.536561539	0.0	2.32085069444	97.9080850562
08/30/2006	352.064693718	3.40113230202	0.0068917627034	1.35483238335	0.0011520938513	0.0	2.02768468948	2.02768468948	61.6702598495	7.72734797902	0.0	42.12976165	257.743789976	0.0	2.32085069444	354.385544413
08/31/2006	595.601708157	8.46255871254	3.12885542674e-07	0.0	0.0	0.0	2.54750942529	2.54701905152	59.225542198	0.0	0.0	0.102791773709	258.496836873	0.0	2.32085069444	597.922558851
09/01/2006	561.709171745	8.03025739956	1.42049816611e-11	0.0	0.0	0.0	2.26383744719	2.21839392494	57.0071393364	0.0	0.0	0.0	266.637923284	0.0	2.32085069444	564.030022439
09/02/2006	303.42622279	4.25326992934	0.000803073487481	0.022391534833	0.000621012139394	0.0	1.8765407593	1.8765407593	61.6702598495	0.559323844635	0.0	8.9760857378	269.091231726	0.0	2.32085069444	305.747073485
09/03/2006	620.918648681	7.69215984419	0.00505042304982	0.983958098152	0.00108494940879	0.0	1.82677310181	1.82677310181	61.6702598495	3.81171478392	0.0	32.4140322734	250.555559842	0.0	2.32085069444	623.239499375
09/04/2006	818.751175661	11.6476278719	0.00011164548419	0.0	0.000266233772586	0.0	1.94612687307	1.94612687307	61.6702598495	0.25455468187	0.0	3.8287780665	256.877984355	0.0	2.32085069444	821.072026355
09/05/2006	627.088662759	8.95112877227	5.0686971405e-09	0.0	0.0	0.0	1.92264310701	1.92225745033	59.7476167425	0.0	0.0	0.0	265.682602202	0.0	2.32085069444	629.409513453
