 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	10/29/2013 12:50:47 PM
StationID:	2013-29-10_b
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
03/11/1991	753.968885136	1.90045826252	2.2443446614e-19	0.0	0.0	0.0	0.839072026524	0.710693417239	41.8570362415	0.0	0.0	0.0	317.290814876	0.000381893630862
03/12/1991	675.088765009	1.70300026328	1.0189308999e-23	0.0	0.0	0.0	0.728161544384	0.589592090526	41.2556011091	0.0	0.0	0.0	319.07312782	0.000330298210336
03/13/1991	611.245515204	1.54384232671	4.62593912884e-28	0.0	0.0	0.0	0.783912544304	0.611251686734	40.631928418	0.0	0.0	0.0	320.696670203	0.000286949061799
03/14/1991	565.030177674	1.38105208662	0.00296337170694	0.0	0.0652670326258	0.000336536369246	0.690497082599	0.690497082599	43.1320496597	0.0182311102683	0.0	3.74157714751	321.557598972	0.000251902894088
03/15/1991	881.436130773	1.98936774846	0.0327185873364	0.0522762359319	0.205980493144	0.00155193294513	0.693797186368	0.693797186368	44.9457102393	0.011721633742	0.0	11.3678224102	314.704159912	0.000422328150176
03/16/1991	804.707825185	1.98274148642	1.485421567e-06	0.0	0.0	0.0	0.917481770652	0.896964416603	44.0282284686	0.0	0.0	0.0	316.743971347	0.000419146911893
03/17/1991	704.863661441	1.76883096858	6.74380348095e-11	0.0	0.0	0.0	1.24080289894	1.14809353393	42.8556797327	0.0	0.0	0.0	318.578045897	0.00034244733781
03/18/1991	890.719283531	2.03735358697	0.0572452973223	0.0224257410299	0.163599800622	0.00153913112376	1.35273077048	1.35273077048	44.9457102393	0.0106558696937	0.0	11.2284304177	312.883299534	0.000427207468745
03/19/1991	1257.95167353	2.97332201472	0.0387480503323	0.0129108326	0.13820085598	0.00144386624499	1.07073984788	1.07073984788	44.9457102393	0.00750151853274	0.0	8.98336952196	307.95424476	0.000606879666209
03/20/1991	1167.16908443	2.89737305083	1.75915876352e-06	0.0	0.0	0.0	1.22947187516	1.20197754884	43.7162383641	0.0	0.0	0.0	310.859100376	0.000594211171046
03/21/1991	974.674578172	2.4468043094	7.9865684305e-11	0.0	0.0	0.0	1.30503168514	1.18481174681	42.5072469601	0.0	0.0	0.0	313.354963033	0.000486984257541
03/22/1991	841.272871344	2.12244524141	3.62589645788e-15	0.0	0.0	0.0	1.23227871965	1.03866472451	41.4479615954	0.0	0.0	0.0	315.545058718	0.000420292413229
03/23/1991	1031.11144321	2.33656157765	0.0791620348796	0.0334276989523	0.187420028217	0.00184845077904	0.991587123262	0.991587123262	44.9457102393	0.0151304767238	0.0	12.9125648068	309.486224163	0.000494044201203
03/24/1991	1325.38120594	3.15619503503	0.0341123091989	0.00246573007526	0.130656593759	0.00162285710855	0.897234132464	0.897234132464	44.9457102393	0.0108750034143	0.0	8.26515530698	305.286387855	0.000660214130681
03/25/1991	1376.96967902	3.35356677507	0.0102338131642	0.0	0.075408905606	0.000966124336164	1.09765846348	1.09765846348	44.9457102393	0.0980890745183	0.0	4.92731761057	304.894002864	0.000703149796476
